,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
301,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Thu Huynh,"Chỉ cần vài giọt là có mái tóc như ý luôn, mừng lắm phải chi biết sớm chai dầu này thì đỡ khổ vì mái tóc rối rồi.",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,21: 02 | 11/12/2020,5.0
302,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,ngochiepnguyen,Bôi vào để qua đêm tóc mềm hơn khoảng 50%. ok.,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,14: 52 | 22/09/2020,5.0
303,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Trịnh Lê khánh minh,Good !,Dầu Dưỡng Tóc Tinh Dầu Hoa Tự Nhiên L'Oreal 100ml Đã mua hàng online,17: 51 | 07/07/2020,5.0
304,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,LUU THI HONG VAN,"Sản phẩm tốt, tóc bóng mượt, và tơi, không bị bết",Dầu Dưỡng Tóc Tinh Dầu Hoa Tự Nhiên L'Oreal 100ml Đã mua hàng online,17: 54 | 11/04/2020,5.0
305,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Yến Đinh,"Tuyệt dời. Làm tóc mềm mượt, không bết mà mùi thơm nhẹ nhàng nữa. Nên mua nhé",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,13: 48 | 10/02/2022,5.0
306,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Kim Thắm,Cho e hỏi Tóc em đã nhuộm Thì mình dùng Loại này có giữ màu tóc được không ạ,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,21: 03 | 25/01/2022,4.0
307,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Như Như,"sài lượng vừa đủ sẽ không gây bết tóc mùi thơm lạ lắm mọi người haha mình mua giá tầm 148 thì phải , nên mua nhé",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,22: 24 | 08/12/2021,5.0
308,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Trương mẫn nghi,"Bữa nhuộm tóc xong bị khô, liền lên khiên em này về. Phải nói rất ưng luôn. Làm tóc mềm mượt. Thích cái nữa là nó ko bị bết tóc. Chấm 10 điểm",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,14: 03 | 23/11/2021,5.0
309,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Hạnh Dương Kim,"Chai thủy tinh cầm nặng tay. Dầu dưỡng chất đặc nên thoa vừa đủ , hương thơm bám lâu trên tóc.",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,22: 34 | 04/10/2021,5.0
310,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,PHẠM QUỲNH Anh,sức lên tóc mềm và rất mượt. cảm ơn,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,16: 13 | 02/10/2021,5.0
311,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,nguyễn ngọc vy,mùi rất thơm và rất mượt . mua hàng được đóng gói cẩn thận . hàng đúng y như hình,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,18: 44 | 20/08/2021,5.0
312,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Kiều Trinh,"mình trước h hay dùng xịt dưỡng tóc vì sợ dùng tinh dầu dễ bết,đây là chai tinh dầu đầu tiên mình dùng ưng lắm luôn ạ tóc mềm lắm mà k bị bết ,mọi ng nên mua nha",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,15: 30 | 05/06/2021,5.0
313,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Thân Thị Thúy Nhi,"xài 2 chai rùi, tóc mượt hẳn, gội xong lúc tóc còn ướt bôi lên tóc mềm dễ chải với ko bị rụng, mua sale 119k ưng ghê",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,09: 02 | 26/05/2021,5.0
314,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Heo Con Pun,"dưỡng tóc mềm mượt, đỡ sơ rối",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,18: 56 | 05/05/2021,5.0
315,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Yến Nhi,"Rất hài lòng, mềm mượt lắm",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml,11: 39 | 27/11/2023,5.0
316,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Ngọc Anh,"Mình có thấy đánh giá của mọi người khi sử dụng em này bị bết tóc. Nên mình cũng có chút e ngại khi mua. Sau khi sử dụng mình thấy rất ổn nha. Trộm vía tóc rất mượt không bị khô. Khi gội đầu xong mình quấn khăn thấm bớt nước tầm 15-20p sau đó mình chia đôi tóc và mỗi bên mình chỉ sử dụng nửa pump. Và nửa pump dành cho toàn bộ đuôi tóc. Và bắt đầu sấy tóc. Đúng khi mới sử dụng tóc sẽ hơi bết một chút nhưng không quá đáng kể nhìn như tóc dơ. Tuy nhiên, qua ngày hôm sau thì tóc mềm đẹp lắm nha.",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,13: 46 | 08/11/2023,5.0
317,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,TẠ MỸ,"Thấy mọi người nói bết mà tóc mình thuộc dạng da đầu dầu, cách 1 ngày là phải gội nhưng xài vẫn ko bết nha, nếu ai bị tóc dầu thì khi ướt thoa lên phải sấy 1 lúc, hoặc để tóc khô bông lên hẳn rồi hãy bôi lên.",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,21: 56 | 03/10/2023,5.0
318,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Duy Quang,Chai nhìn sang lắm,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,02: 33 | 24/08/2023,5.0
319,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Nguyễn Trinh,"Dùng đc hơn nữa lọ r, dùng ok thơm giá hợp lí, khi tóc còn ẩm xoa lên cải thiện khô hẳn dùng lâu thì tóc sẽ phục hồi đỡ hư hại nhe nên mua ạ",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,21: 16 | 21/08/2023,5.0
320,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Trần Thị Thanh Minh,"Dùng xong nhìn như tóc bết, nhưng mà tóc mình khô xơ, xù nên mình thấy ổn :))) với cả cũng chỉ bết bết đến hết buổi sáng hôm sau chứ k lâu đâu",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,18: 03 | 12/08/2023,5.0
321,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Diệu Huyền,loại mới này phải sài lúc tóc ướt 1 bump mỗi bên rồi sấy chứ sài lúc tóc khô là siêu bết. do tóc mình nhuộm nên sài em này cx ok,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,19: 20 | 11/06/2023,4.0
322,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Nguyễn Nhiên,"Hãng ơi, trả lại cho mình mẫu cũ đi, mẫu mới này bết tóc quá huhu. Mẫu cũ dưỡng tốt bao nhiêu thì mẫu mới này dưỡng tệ hơn nhiều, mình bôi vào đuôi tóc mà nó nặng với bết, làm tóc nặng xuống, xẹp, ko bồng bềnh nổi.",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,16: 40 | 29/03/2023,2.0
323,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,tâm,mẫu cũ xài đang ngon. hết mua mẫu mới xài cái thấy dỡ liền. mẫu cũ vẫn là ok nhất,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,21: 10 | 24/02/2023,3.0
324,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Nguyễn thi yến phụng,thấy mọi ng nói mẫu mới bếch mình xài rồi nên mua lại đến tiệm thấy để 2 mẫu mà xui bốc trúng mẫu mới về bôi lên nó bếch thôi rồi sợ lun đó huhu ko hỉu sao bếch vậy nhỉ giờ bỏ vào dầu gội gội lun . cho 1 sao thôi vì bếch qá,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,12: 01 | 20/02/2023,1.0
325,https://hasaki.vn/san-pham/combo-selsun-goi-xa-ngan-gau-dau-goi-250ml-dau-xa-100ml-104823.html,"['104823', '104825']",104823,Nguyễn Thị Thùy Trang,"1 tuần gọi 2 lần, hết gàu thật sự",Bộ Gội Xả Selsun Ngăn Gàu (Dầu Gội 250ml + Dầu Xả 100ml) Đã mua hàng online,02: 50 | 01/04/2024,5.0
326,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-50ml-97713.html,"['97713', '97721']",97713,Phạm Vân,Nhanh khô ko bóng dầu hay bết gì đâu. mùi thơm siêu siêu sang luôn. cảm giác khi bôi lên da mềm mịn hẳn,"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml",20: 22 | 09/02/2023,5.0
327,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-50ml-97713.html,"['97713', '97721']",97713,Hoàng Lan,Em này mình dùng hồi bên Pháp rồi nay mới về Việt Nam là vô mua liền . Bạn nv tư vấn nhiệt tình cho khách cách sử dụng . Dùng làm ủ tóc trc khi gội mượt lắm mà tóc khoẻ đỡ rụng nữa. Dùng tặng ng yêu là hết bài luôn ưng cực kỳ,"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml",00: 21 | 15/03/2022,5.0
328,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-50ml-97713.html,"['97713', '97721']",97713,Lan Trinh,Đỉnh lắm luôn . nay mua còn đx mini 2ml nữa đi du lịch đã ghê thơm dễ chịu,"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml Đã mua hàng online",23: 00 | 26/11/2021,5.0
329,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-50ml-97713.html,"['97713', '97721']",97713,Phan Diễm Phương Thảo,"Sản phẩm thấm nhanh, không bị bết dính. Hài lòng","Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml",21: 08 | 17/11/2021,5.0
330,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-phuc-hoi-hu-ton-hair-repair-18g-92637.html,"['92635', '92637', '92633']",92637,Thao vi,cứ hết lại mua thay kem xả. 1 gói dùng được 2 lần nha. mùi thơm cực. mềm mượt lâu bết tóc,Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,14: 57 | 14/05/2023,5.0
331,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-phuc-hoi-hu-ton-hair-repair-18g-92637.html,"['92635', '92637', '92633']",92637,Hà Huyền94,Mềm mượt nói chung là ok,Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,16: 02 | 13/12/2022,5.0
332,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-phuc-hoi-hu-ton-hair-repair-18g-92637.html,"['92635', '92637', '92633']",92637,Huynh Trang,"Em này thơm, tóc mình mới nhuộm xong sử dụng em này xong mượt hơn hẳn, đáng đồng tiền ghê",Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,22: 16 | 21/09/2022,5.0
333,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-phuc-hoi-hu-ton-hair-repair-18g-92637.html,"['92635', '92637', '92633']",92637,chị Uyên,Dùng xong tóc bồng bềnh và mượt lắm,Kem Ủ Tóc Ellips Keratin Dưỡng Tóc Bóng Mượt 18g,11: 12 | 15/07/2022,5.0
334,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-phuc-hoi-hu-ton-hair-repair-18g-92637.html,"['92635', '92637', '92633']",92637,CHỊ KHÁNH,"Giao hàng nhanh, sài thích lắm thơm nữa",Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,08: 53 | 02/01/2022,5.0
335,https://hasaki.vn/san-pham/dau-goi-gennie-pomelo-ngan-rung-kich-thich-moc-toc-400ml-100763.html,"['100765', '100763', '100767']",100763,lê thị diệu linh,mk dùng dạo này thấy cx có nhiều tóc con mọc lên lắm ko biết có p nhờ dầu gội này nx ko mà mùi bưởi hơi hắc,"Dầu Gội Gennie Bưởi Ngăn Rụng, Kích Thích Mọc Tóc 400ml Đã mua hàng online",15: 30 | 13/01/2024,5.0
336,https://hasaki.vn/san-pham/dau-goi-gennie-pomelo-ngan-rung-kich-thich-moc-toc-400ml-100763.html,"['100765', '100763', '100767']",100763,Nguyen Thuy Linh,"Dùng hết nửa chai r mới review. Hồi mới dùng mình thấy cũng ok. Nhưng chắc do dầu mới nên thế. Sau rụng nhiều dã man. Mình gội rất nhẹ nhàng r. Mùa đông lạnh nữa chứ, ai có sức mà gãi mạnh đâu. Vẫn rụng nhiều vô kể. Mình dùng tùm lum dầu gội r, chưa thấy cái nào bị rụng nh như này. Đợt hè dùng thì ko sao, mùa này là bị gàu này. Lúc trc ko để ý tóc rụng đầy gối, uống biotin thì nó giảm hẳn, nhưng cứ gội đầu là rụng đầy sàn nhà. Tóc mình gội hàng ngày nhé, để cách ngày thì còn rụng nh hơn nữa.","Dầu Gội Gennie Bưởi Ngăn Rụng, Kích Thích Mọc Tóc 400ml Đã mua hàng online",21: 27 | 08/12/2023,3.0
337,https://hasaki.vn/san-pham/dau-goi-gennie-pomelo-ngan-rung-kich-thich-moc-toc-400ml-100763.html,"['100765', '100763', '100767']",100763,my trieu,,Dầu Gội Gennie Macadamia Phục Hồi Hư Tổn 400ml,18: 59 | 03/04/2023,5.0
338,https://hasaki.vn/san-pham/dau-goi-gennie-pomelo-ngan-rung-kich-thich-moc-toc-400ml-100763.html,"['100765', '100763', '100767']",100763,Thao Tran,,"Dầu Gội Gennie Pomelo Ngăn Rụng, Kích Thích Mọc Tóc 400ml Đã mua hàng online",12: 52 | 10/08/2022,5.0
339,https://hasaki.vn/san-pham/combo-dove-dau-goi-380ml-kem-xa-serum-2in1-phuc-hoi-ngan-gay-rung-230ml-114605.html,"['114607', '114605']",114605,Đỗ Thị Phương Thảo,Chất lượng Sản phẩm rất Tốt- Mùi thơm nhè nhẹ dễ Chịu- rất Thơm- Mua ngay đợt Sale nhiều 4 Sản phẩm Giá 230 rất Ưu đãi.,Combo Dove Dầu Gội 380ml + Kem Xả Serum 2in1 Phục Hồi & Ngăn Gãy Rụng 230ml Đã mua hàng online,10: 02 | 10/01/2024,5.0
340,https://hasaki.vn/san-pham/kem-xa-pantene-cao-cap-3-phut-dieu-ky-cham-soc-toc-hu-ton-300ml-83525.html,"['83521', '83525', '106025', '83547', '106023', '83523', '83519']",83525,Ngoc Dàng,"Tóc tui hay rụng lắm , trước sài xả dove rụng quá trời, nay đổi qua sài em nì tui thấy ok đó. Hầu như khi gội chỉ rụng k quá 7 sợi tóc. Ưng lắm.",Dầu Xả Pantene 3 Phút Diệu Kỳ Ngăn Rụng Tóc 150ml,09: 19 | 13/08/2023,5.0
341,https://hasaki.vn/san-pham/kem-xa-pantene-cao-cap-3-phut-dieu-ky-cham-soc-toc-hu-ton-300ml-83525.html,"['83521', '83525', '106025', '83547', '106023', '83523', '83519']",83525,Nguyễn Thiên Linh,Dùng thơm mà mượt tóc nè. Đã mua lần 1 dùng hết nay mua lại,Dầu Xả Pantene 3 Phút Diệu Kỳ Phục Hồi Tóc Hư Tổn 300ml Đã mua hàng online,11: 36 | 02/04/2023,5.0
342,https://hasaki.vn/san-pham/kem-xa-pantene-cao-cap-3-phut-dieu-ky-cham-soc-toc-hu-ton-300ml-83525.html,"['83521', '83525', '106025', '83547', '106023', '83523', '83519']",83525,Phụng Nguyễn,"150g mà như 50g, như ai dùng hết nữa tuyp",Kem Xả Pantene 3 Phút Diệu Kỳ Ngăn Rụng Tóc 150ml Đã mua hàng online,15: 56 | 20/07/2022,2.0
