,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
57,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Trần Thị Thu Hiền,"Mình xài rất oki, kích mọc tóc sau 3 tuần là thiệt nha, mình xài không bết tóc",Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml Đã mua hàng online,18: 07 | 05/08/2022,4.0
58,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Thanh Thúy,Thơm hương bưởi dễ chịu . Thấy mọi người đánh giá vòi khó xịt cũng mua thử ai dè khó thiệt . Xịt chảy ra tay tùm lum luôn không xịt vào chân tóc được bao nhiêu . Chưa biết hiệu quả hay không mà vòi xịt vậy thì không sử dụng được . Xịt lúc tóc còn ẩm mà cảm giác hơi bết .,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml Đã mua hàng online,21: 53 | 06/05/2022,2.0
59,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Nguyễn Yến,mua hàng bên,Serum Bưởi Milaganics Ngừa Rụng & Kích Thích Mọc Tóc 250ml Đã mua hàng online,08: 40 | 04/05/2022,5.0
60,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Nguyễn Hậu,vòi khó xịt,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml Đã mua hàng online,21: 25 | 25/01/2021,4.0
61,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Lê Đỗ Hạnh Nguyên,"Mình mua combo 3 chai đợt sale còn 99k, dùng đến nay thì cả mình và ny đều mọc tóc con và tóc cũng khỏe hơn dù mình chỉ dùng sau khi gội xong. Mùi rất thơm nha, lưu hương ổn. Mong shop nhập loại 250ml về để mình đỡ mua lại nhiều lần hihi.",Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml Đã mua hàng online,23: 30 | 21/12/2020,5.0
62,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Huyen Pham,"Mình mua chai lớn vòi xịt oke, xài 2,3 tuần thấy tóc có mọc và đỡ rụng thật á mn. Nhưng hơi bết chân tóc xíu nha, nên phải gội ngày 1 lần or xịt ít thì 2 ngày gội. Nch mình thấy hiệu quả hơn Cocoon",Serum Bưởi Milaganics Ngừa Rụng & Kích Thích Mọc Tóc 250ml Đã mua hàng online,14: 13 | 30/03/2024,5.0
63,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Võ nguyên ngoc đoan,"Đâu tiền là thấy thơm nha, tóc còn ướt chưbgf 80% xịt lên để khô k thấy bếch tóc nè. Nhưng.....mình mua chai dung tích 250ml cái vòi xịt nó sida quá phải mua lọ chiết về chiết bớt ra để sài, góp ý lại với nhà sản xuất giúp mình xem lại vòi xịt, chảy từa lưa dù không xịt ạ, còn lại chất luoeng bên trong thì ok, giảm rụng rõ rệt, còn mọc nhanh hay không thì chưa biết vì mình mới dùng khoảng 1 tuần thôi, trước mắt là thấy giảm rụng rồi ý",Serum Bưởi Milaganics Ngừa Rụng & Kích Thích Mọc Tóc 250ml Đã mua hàng online,08: 46 | 07/03/2024,4.0
64,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Sinh Đào,chất lượng rất ok nhé,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 500ml Đã mua hàng online,10: 15 | 29/12/2023,5.0
65,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Lương Xim,Chất lượng rất tốt,Serum Bưởi Milaganics Ngừa Rụng & Kích Thích Mọc Tóc 250ml,16: 17 | 07/12/2023,5.0
66,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,CHỊ NA,Ok lắm,Serum Bưởi Milaganics Ngừa Rụng & Kích Thích Mọc Tóc 250ml,16: 17 | 07/12/2023,5.0
67,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,c lan anh,"sp cx ổn, kích thích mọc tóc nên h cái đầu tui đỡ trống rồi, còn ngăn rụng tóc thì chưa thấy rõ lắm. mà nếu mua thì mua cái dạng chai nhỏ ấy, mua chai lớn cái vòi xịt sida lắm, nhiễu nước tùm lum, tui mới gắn lại cái kim xịt do nó bị bung ra. à mà ko bik sao từ lúc xịt tui hay bị nhức đầu chỗ xịt ấy, ko bik có phải do kích ứng hay là do sp nó thế vậy?",Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 500ml,20: 27 | 19/10/2023,4.0
68,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,vân vân,"chất lượng thì giảm rụng, nhưng chán cái vòi xịt mới quá, xịt thì nhiễu nước chứ ko xịt bung ra tia nhỏ, dù vặn kỹ thì mỗi lần lắc lên thì vòi xịt cũng nhiễu nước chảy tùm lum.vòi xịt cũ xài ngon hơn",Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml Đã mua hàng online,16: 42 | 06/10/2023,5.0
69,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Bảo Ngọc,Giá rẻ. Chất lượng tốt. Mãi iu,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml Đã mua hàng online,14: 13 | 11/09/2023,5.0
70,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,TIẾN ĐẠT,sau 2 tháng sử dụng thì mình thấy mọc tóc nhanh lúc mới gội xong khô 80% sài thì tóc mềm mượt lắm còn lúc khô sài lên hơi bết mình sài 2 chai nhỏ và vừa thì thấy vòi xịt đều sida :)))) còn lại tốt,Serum Bưởi Milaganics Ngừa Rụng & Kích Thích Mọc Tóc 250ml Đã mua hàng online,15: 19 | 30/07/2023,5.0
71,https://hasaki.vn/san-pham/serum-buoi-milaganics-nuoi-duong-kich-thich-moc-toc-250ml-93001.html,"['101395', '93001', '16868']",93001,Nguyễn Lâm Thanh Trúc,tui sài 3 4 chai gì rồi đỉnh lắm nó dày tóc mà mọc tóc nhanh cực với tầm giá này là quá ok luôn canh sale múc em còn hời nhiều nữa,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml Đã mua hàng online,09: 13 | 20/07/2023,5.0
72,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Nguyễn Lệ,màu này học sinh nhuộm được không vậy shop,Thuốc Nhuộm Tóc Phủ Bạc Bigen Màu Nâu Sáng 2 Lightest Brown Đã mua hàng online,12: 23 | 27/01/2023,4.0
73,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Võ Hồng Hậu,"Đồ nội địa Nhật nên chất lượng tốt, dùng rất ok, phủ đều màu, mùi dễ chịu",Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Sẫm 80ml,13: 47 | 23/11/2022,5.0
74,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Võ Hồng Hậu,"Nhuộm phủ bạc tốt, đều màu, mùi dễ chịu, sẽ mua thêm cho mẹ với các dì nữa",Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Đen 80ml,13: 43 | 23/11/2022,5.0
75,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Nhat Ngo,"Mua về nhuộm cho mẹ tới giờ được 2 tháng mà màu đen vẫn còn ok. Thao tác khá đơn giản, mặc dù chưa biết cách nhuộm tóc bao giờ. Mẹo nhỏ là bôi 1 lớp mỏng vasaline vùng trán gần chân tóc để chải nhuộm cho khoẻ, có dính màu xuống trán thì chùi lớp vasaline là xong xuôi.",Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Sẫm 80ml,15: 30 | 18/11/2022,5.0
76,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Bé Trâu,"Mua về cho má xài, má khen nhuộm đẹp quá trời quá đất, rất ok nha",Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Đen 80ml Đã mua hàng online,16: 01 | 15/11/2022,5.0
77,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Ruyu Shuaige,Bữa vô được nhân viên tư vấn cái này. Dùng thử tốt quá trời. Che bạc rất ok nha. Nhuộm cũng dễ. Thuốc ko bị hôi. SP này xịn nha.,Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Sẫm 80ml Đã mua hàng online,18: 15 | 14/11/2022,5.0
78,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Lê Duyên,"Đã dùng thử và thuốc nhuộm ok nha, siêu tốt",Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Sẫm 80ml Đã mua hàng online,15: 07 | 14/11/2022,5.0
79,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Lê Duyên,"Sản phẩm dùng ok, thuốc của Nhật siêu ok",Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Đen 80ml Đã mua hàng online,15: 06 | 14/11/2022,5.0
80,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Tâm Trương,Sản phẩm tốt,Thuốc Nhuộm Tóc Bigen Phủ Bạc Dạng Kem #5 Nâu Đen 80ml,14: 07 | 14/11/2022,5.0
81,https://hasaki.vn/san-pham/thuoc-nhuom-toc-phu-bac-bigen-mau-nau-den-6-darkest-brown-14451.html,"['14490', '14472', '14487', '14451', '14478', '14481']",14451,Anh Hue Lynn,"Loại nhuộm của Nhật này ổn áp ghê. Hộp có đủ dụng cụ nên dễ nhuộm tại nhà. Nhuộm cũng nhanh nữa. Màu lên đẹp. Kiểu Nâu sáng nhẹ, ko bị sáng quá, ko bị tối quá, rất vừa phải. Che bạc ok. Nhuộm ko bị mùi hôi. Sẽ mua lại.",Thuốc Nhuộm Tóc Phủ Bạc Bigen Màu Nâu Sáng 2 Lightest Brown,10: 38 | 14/11/2022,5.0
82,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Võ Hiền Thanh Trúc,"Sản phẩm có mùi dễ chịu, thơm, sử dụng rất dễ sử dụng và cực kì thích luôn",Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml Đã mua hàng online,20: 58 | 15/04/2021,4.0
83,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Tú Hương,Do phần vận chuyển hay sao mà nắp bị bể nha shop. Mong shop chú ý lần sao,Dầu Gội Khô Girlz Only Hương Trái Cây Ngọt Ngào 200ml Đã mua hàng online,16: 58 | 19/01/2021,3.0
84,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Thu Thủy,"Hiệu quả, mỗi tội haooo lắm nhe các chị",Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml Đã mua hàng online,22: 11 | 30/12/2020,5.0
85,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Tú Vân,"để cách xa 1 tí để hạn chế bệt trắng , lấy tay phủi lại cũng hết í tơi tóc ok ạ mùi cũng dễ chịu",Dầu Gội Khô Girlz Only Tóc Bồng Bềnh Tức Thì 200ml Đã mua hàng online,16: 55 | 14/10/2023,5.0
86,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,vân,"này thì mua dùng cũng đc nha mn, nhưng mà phải gội kỹ không là gàu nhiều đó","Dầu Gội Khô Girlz Only Cho Tóc Nâu, Tối Màu 100ml Đã mua hàng online",12: 22 | 13/09/2023,4.0
87,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Trương Thị Thu Quỳnh,"Xài mức tạm được giữ tóc không bị bết mấy ngày luôn nhưng mà có bị trắng đầu bột trắng, xoa kỹ xíu sẽ tan hết lên tóc. Chai nhỏ xài nhanh hết lắm",Dầu Gội Khô Girlz Only Hương Trái Cây Ngọt Ngào 100ml Đã mua hàng online,14: 13 | 20/07/2023,4.0
88,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Phan Hoàng Nhi,"Đỡ bết hẳn á, nhưng có lẽ phải xịt nhiều mới đỡ hẳn, vậy là sẽ mau hết","Dầu Gội Khô Girlz Only Cho Tóc Bết Rối, Tóc Xoăn, Khô 200ml Đã mua hàng online",16: 13 | 11/07/2023,4.0
89,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Như Huỳnh,sài tốt nhưng mau hết. sài chắc được 10 lần là hết rồi,Dầu Gội Khô Girlz Only Hương Trái Cây Ngọt Ngào 200ml Đã mua hàng online,08: 19 | 05/05/2023,4.0
90,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Phượng,dùng rất oke nha mn ơi. Nên mua,Dầu Gội Khô Girlz Only Hương Trái Cây Ngọt Ngào 200ml Đã mua hàng online,14: 04 | 25/04/2023,5.0
91,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Hiền Nguyễn Thuý,"Dùng thích lắm nhé, xịt từ khi tóc bết là sau hai ngày gội đầu, xịt xong để được thêm 2 ngày lận, ai bận rộn có thể dùng tạm. Xịt xong không bị vệt trắng đâu, nhưng thỉnh thoảng hay bị rơi mấy hạt trắng trắng xuống áo","Dầu Gội Khô Girlz Only Cho Tóc Nâu, Tối Màu 200ml Đã mua hàng online",20: 41 | 09/02/2023,5.0
92,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Đỗ Ngọc Trúc Vy,Mình thấy chai màu Hồng mùi ngọt thơm lắm á khi xịt lên tóc thì mình phải mát xa một xíu thì nó mới tệp vào tóc được .Xịt lên tóc thì nó làm cho tóc mình phồng lắm nhưng mọi người khi xịt cái này thì hạn chế gãi đầu vì kết cấu của nó là phung ra bột để hút lớp dầu thừa trên tóc nhưng nếu gãi đầu quá mạnh nó sẽ làm bung ra nhìn mình như là có gàu vậy á nhưng trừ lỗi đó ra thì còn lại nói ok hết á nên mua nhoa,Dầu Gội Khô Girlz Only Hương Trái Cây Ngọt Ngào 200ml Đã mua hàng online,23: 34 | 31/01/2023,5.0
93,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,HOÀNG PHÚ NGUYỄN,Rcm cho mấy bẹn lắm nha xịt ra mùi ko nồng nha . Mùi thơm hơi ngọt socola ko gắt . mùi sang lắm . ko có vệt trắng nha . Lần đầu mua nhue vậy là quá ưng ý rồiiiiii. Khi nào hết mua típpppp. Chứ mê rồiiiii,"Dầu Gội Khô Girlz Only Cho Tóc Nâu, Tối Màu 100ml Đã mua hàng online",12: 00 | 20/11/2022,5.0
94,https://hasaki.vn/san-pham/dau-goi-kho-girlz-only-cho-toc-bet-roi-toc-xoan-kho-200ml-104567.html,"['103111', '79803', '104567', '79799', '100845', '104571', '90919', '90921', '104569', '103113']",104567,Trần Phương,Trời ơi mọi người đừng mua mua cái màu hồng ý màu này đúng kiểu xịt vào còn bết hơn chỉ được cái là thơm để cảm giác tóc vừa đc xịt nước hoa thôi =))))) thề xịt trên tóc gội rồi hay tóc chưa gội đều bị bết á tránh nha,Dầu Gội Khô Girlz Only Làm Sạch Tóc Sau 1 Lần Xịt 200ml Đã mua hàng online,03: 02 | 11/11/2022,1.0
95,https://hasaki.vn/san-pham/kem-xa-tsubaki-premium-ngan-ngua-rung-toc-180g-87559.html,"['87557', '87559']",87559,Đỗ Phương,"mik xài mềm tóc thích cực ý, còn phục hồi tóc chắc phải đợi cả tháng cơ, nhưng tóm lại hàng giao nhanh, đóng gói cẩn thận rất hài lòng",Kem Xả Tsubaki Premium Ngăn Ngừa Rụng Tóc 180g Đã mua hàng online,15: 31 | 14/08/2022,5.0
96,https://hasaki.vn/san-pham/kem-xa-tsubaki-premium-ngan-ngua-rung-toc-180g-87559.html,"['87557', '87559']",87559,Kim Duyên,"Kem Xả TSUBAKI Premium Dưỡng Tóc Bóng Mượt 180g , hàng rất ok tốt, giá hợp lý",Đã mua hàng online,12: 45 | 07/07/2020,5.0
97,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Trang Phạm Thùy,,Dầu Gội Chống Gàu Và Ngứa - 100ml Đã mua hàng online,13: 25 | 09/08/2017,5.0
98,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Dang Trang,"Quá đc, không còn ngứa chút nào nữa",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 100ml Đã mua hàng online,00: 30 | 20/07/2021,5.0
99,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Nguyễn Trang,"Mình xài kết hợp dầu gội và dầu xả, tóc không bị khô, da đầu sạch gàu, rất hiệu quả",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 100ml Đã mua hàng online,17: 46 | 10/06/2021,5.0
100,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Doan Heidi,Mình biết là dạng size nhỏ nhưng không ngờ là nó nhỏ như vậy luôn .. hơi bất ngờ một tí nhưng không sao hết bởi vì mình muốn thử xem có cải thiện được tình trạng gàu của mình không mới múc luôn chai lớn Gội xong da đầu không quá khô và đỡ bị ngứa hơn còn hiệu quả thì xài hết mới dám bàn tiếp,Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 50ml Đã mua hàng online,15: 38 | 19/02/2021,5.0
101,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,hồ thị huyền trang,"sạch gầu, hết ngứa. rất tốt",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 100ml Đã mua hàng online,12: 10 | 17/10/2020,5.0
102,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Phạm Thị Như Ý,"có hiệu quả ngay ở lần đầu tiên sử dụng, tạo bọt và không làm khô tóc như các dầu gội đặc trị khác, mùi không quá khó chịu",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 50ml Đã mua hàng online,12: 58 | 31/08/2020,5.0
103,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,c hạnh,"Trước da đầu mình hay bị ngứa nên thử gội mấy lần là hết ngứa ngay. Sang cuối ngày hôm sau mà tóc còn bồng bềnh, bung lên rất sạch và đẹp chứ ko bị bếch. Rất thích, sẽ tiếp tục sử dụng",Dầu Gội Selsun Chống Gàu & Ngứa 100ml Đã mua hàng online,21: 52 | 06/02/2020,5.0
104,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Trịnh Minh Như Ý,,Dầu Gội Selsun Chống Gàu & Ngứa 100ml Đã mua hàng online,02: 10 | 19/01/2020,5.0
105,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Như Mai,"Bố mình dùng dầu gội gì cũng k hợp, đều bị ngứa, nấm! Vậy mà lại dùng đc dầu này",Dầu Gội Selsun Chống Gàu & Ngứa 50ml Đã mua hàng online,16: 20 | 21/05/2019,5.0
106,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Mỹ Nghi Vương,"Gội 1 2 lần là bay gàu ngay, hết ngứa thật sự. Dạo này mình có nhuộm và uốn tóc nên cách 2 ngày ms gội đầu một lần, dù thế nhưng vẫn ko bị ngứa, gàu giảm đi thấy rõ. Tuy nhiên sản phẩm gây khô tóc",Dầu Gội Chống Gàu Và Ngứa - 100ml Đã mua hàng online,23: 12 | 21/02/2018,5.0
107,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Huỳnh Shine,"Gội lần đầu tiên là sạch gàu hết ngứa luôn, giá rẻ :)",Dầu Gội Chống Gàu Và Ngứa - 100ml Đã mua hàng online,12: 43 | 09/10/2017,5.0
108,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Ngọc,rất tốt và hiệu quả,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml Đã mua hàng online,12: 00 | 13/01/2024,5.0
109,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Uyen Le,"Dầu gội trị gàu tốt. Mình dùng đã lâu. Tuy nhiên mùi có hơi nặng, và làm khá khô tóc.",Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml Đã mua hàng online,11: 55 | 19/11/2023,5.0
110,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Nguyễn Lê Thúy Vy,"Xài lần đầu thì ổn, hết gàu hết ngứa. Nhưng sau đó gàu tái lại và thậm chí còn nặng hơn. Xài về lâu dài thì bị lờn , gàu thì còn mà sử dụng không hiệu quả .",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 5ml x 10 Gói Đã mua hàng online,08: 57 | 11/09/2023,4.0
111,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,KIỀU ANH,100đ sạch gàu rỏ ràng trị cả nấm ngứa trong vòng 3-4l gội.. nhưng ngưng gội là lại bị lại.,Combo 2 Dầu Gội Selsun Ngăn Ngừa Gàu Và Ngứa 250mlx2 Đã mua hàng online,22: 33 | 09/09/2023,5.0
112,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Minh Anh Nguyen,"có giảm gàu và ngứa da đầu nha, gội khô tóc lắm nên k nên sử dụng thường xuyên (có lẽ do đây là đặc điểm chung của loại trị gàu)",Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,14: 31 | 03/08/2023,5.0
113,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Viên Thị Kim Uyên,Dùng cũng giảm gầu nhưng hơi khô tóc,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,15: 08 | 15/07/2023,5.0
